start,end,total SNPs,total Bases,depth,unique SNPs,dhSNPs,reference Bases,Theta,Pi,Heterozygosity,%GC,Recombination,Divergence,Constraint,SNPs
22039001,22040000,18,10326,10.33,8,2,1000,26.984,20.816,16.947,35.3353,8.82E-05,0.009009009,0,2
22040001,22041000,3,14140,14.14,3,0,1000,8.87,3.949,2.122,41.6416,4.53E-06,0.009009009,0,0
22041001,22042000,4,8774,8.77,4,0,1000,13.14,8.102,4.559,41.6416,4.53E-06,0.01416431,0,0
22042001,22043000,8,8777,8.78,1,1,1000,3.961,5.548,9.114,39.4394,4.48E-06,0.01301301,0,1
22043001,22044000,2,7550,7.55,1,0,1000,4.214,3.377,1.987,44.7447,4.47E-06,0.01001001,0,0
22044001,22045000,17,9912,9.91,8,2,1000,29.262,21.936,17.15,38.7387,7.40E-06,0.01201201,0,2
22045001,22046000,10,8779,8.78,6,3,1000,21.335,17.456,11.391,48.5485,1.32E-05,0.01401401,0,1
22046001,22047000,11,8323,8.32,4,1,1000,14.536,14.078,13.216,46.5465,1.81E-05,0.01501502,0,1
22047001,22048000,0,12162,12.16,0,0,1000,0,0,0,37.2372,2.84E-05,0.01001001,0,0
22048001,22049000,10,9556,9.56,5,0,1000,15.943,10.056,10.726,40.6406,2.84E-05,0.01001001,0,0
22049001,22050000,5,8596,8.6,3,1,1000,8.674,8.472,5.817,41.1411,2.84E-05,0.009009009,0,0
22050001,22051000,9,13367,13.37,7,2,1000,20.094,12.002,6.733,35.035,2.84E-05,0.01501502,0,0
22051001,22052000,0,9108,9.11,0,0,1000,0,0,0,33.1331,2.84E-05,0.01503006,0,0
22052001,22053000,11,9338,9.34,3,2,1000,11.776,10.037,11.78,34.8348,2.16E-05,0.02502503,0,1
22053001,22054000,16,6898,6.9,4,3,1000,16.446,21.572,23.558,30.4304,2.02E-05,0.02902903,0,0
22054001,22055000,5,5428,5.43,3,1,1000,14.106,12.424,8.29,38.5385,2.02E-05,0.02402402,0,0
22055001,22056000,2,9499,9.5,1,0,1000,4.029,3.373,1.974,33.1331,2.02E-05,0.02002002,0,0
22056001,22057000,10,7187,7.2,5,2,998,17.182,17.131,14.567,37.9379,2.02E-05,0.02302302,0,0
22057001,22058000,11,6576,7.23,5,2,909,20.603,16.427,15.968,27.1271,2.02E-05,0.05105105,0,0
22058001,22059000,4,281,1.2,4,0,234,166.074,166.074,142.349,19.6196,2.02E-05,0.09160305,0,0
22059001,22060000,11,3550,4.03,8,0,882,37.342,32.823,30.984,20.8208,2.02E-05,0.0395399,0,1
22060001,22061000,2,7551,7.55,1,0,1000,3.378,3.151,1.986,34.034,2.00E-05,0.01903808,0,0
22061001,22062000,7,7424,7.42,1,0,1000,3.766,2.367,9.766,36.1361,2.00E-05,0.009009009,0,0
22062001,22063000,5,10534,10.53,3,1,1000,10.032,7.334,4.272,28.8288,2.00E-05,0.01501502,0,1
22063001,22064000,2,8763,8.76,2,0,1000,6.49,4.028,2.282,32.3323,2.00E-05,0.01601602,0,0
22064001,22065000,2,8878,8.88,2,0,1000,7.237,4.066,2.253,31.3313,2.00E-05,0.01301301,0,0
22065001,22066000,11,9237,9.24,4,1,1000,14.507,12.94,11.638,32.8328,2.00E-05,0.009174312,0,0
22066001,22067000,0,7363,7.36,0,0,1000,0,0,0,43.1431,2.00E-05,0.03317536,0,0
22067001,22068000,4,8611,8.61,4,0,1000,14.28,8.313,4.645,41.041,2.00E-05,0.02302302,0,0
22068001,22069000,1,8323,8.32,1,0,1000,3.244,2.103,1.201,45.3453,2.00E-05,0.01801802,0,0
22069001,22070000,5,10543,10.54,4,0,1000,12.359,7.623,4.268,37.037,2.00E-05,0.02402402,0,0
22070001,22071000,5,8612,8.61,3,1,1000,10.935,8.76,5.515,43.7437,2.00E-05,0.02302302,0,0
22071001,22072000,6,8662,8.66,3,2,1000,9.855,9.937,6.638,28.9289,2.00E-05,0.01401401,0,0
22072001,22073000,19,8458,8.46,8,3,1000,28.485,27.166,22.464,36.8368,2.07E-05,0.01901902,0,1
22073001,22074000,19,10207,10.21,9,0,1000,31.497,16.11,18.554,37.5375,2.62E-05,0.01401401,0,1
22074001,22075000,1,8301,8.3,1,0,1000,3.136,2.099,1.205,41.3413,6.01E-05,0.01401401,0,1
22075001,22076000,20,11024,11.02,6,2,1000,22.014,15.809,17.915,37.4374,8.86E-05,0.01601602,0,0
22076001,22077000,22,8271,8.27,7,1,1000,23.112,17.915,25.995,40.4404,0.00011026,0.01601602,0,3
22077001,22078000,7,6596,6.6,3,1,1000,11.697,11.648,9.854,44.044,0.000117851,0.007007007,0,0
22078001,22079000,11,7812,7.81,3,0,1000,11.49,6.846,14.08,44.7447,0.00011775,0.01401401,0,1
22079001,22080000,3,7434,7.43,3,0,1000,11.951,7.187,4.036,48.3483,0.000117007,0.01501502,0,0
22080001,22081000,7,8336,8.34,4,2,1000,14.184,12.661,8.398,43.6436,0.000117007,0.01501502,0,0
22081001,22082000,25,8231,8.23,5,2,1000,18.897,16.774,30.22,35.7357,0.000116831,0.009009009,0,1
22082001,22083000,23,8084,8.08,7,5,1000,24.412,24.34,27.831,38.8388,0.000117247,0.01501502,0,3
22083001,22084000,8,12426,12.43,4,2,1000,14.889,10.478,6.136,34.8348,0.000118768,0.006006006,0,1
22084001,22085000,17,10202,10.2,3,2,1000,10.595,12.331,16.648,39.2392,0.000119091,0.01201201,0,1
22085001,22086000,10,8630,8.63,3,2,1000,11.607,15.186,11.588,39.6396,0.00011933,0.005005005,0,1
22086001,22087000,25,6723,6.72,8,2,1000,32.1,27.919,36.817,38.7387,0.000119489,0.01234568,0,0
22087001,22088000,7,10028,10.03,6,0,1000,22.417,11.688,6.482,38.7387,0.000119489,0.006006006,0,0
22088001,22089000,15,10104,10.1,3,2,1000,9.722,8.123,14.35,37.1371,0.000119489,0.01067416,0,0
22089001,22090000,20,8147,8.15,4,3,1000,16.185,20.928,24.549,35.6356,0.000119489,0.01067416,0,0
22090001,22091000,15,7050,7.05,4,4,1000,17.877,23.071,20.566,51.0511,0.000119489,0.01067416,0,0
22091001,22092000,21,8409,8.41,6,2,1000,21.088,17.705,24.677,42.8428,0.000119489,0.01067416,0,0
22092001,22093000,7,6280,6.28,4,2,1000,16.082,15.895,10.35,39.6396,0.000119489,0.01067416,0,0
22093001,22094000,4,6629,6.63,3,1,1000,11.726,9.702,6.034,38.3383,0.000119489,0.01067416,0,0
22094001,22095000,3,7172,7.17,2,1,1000,8.625,6.957,4.183,40.3403,0.000119489,0.01067416,0,0
22095001,22096000,31,6087,6.09,14,5,1000,53.215,50.138,50.516,41.1411,0.000119489,0.01664533,0,0
22096001,22097000,7,7030,7.03,2,1,1000,7.896,6.787,9.957,40.4404,0.000119489,0.02502503,0,0
22097001,22098000,11,9476,9.48,2,1,1000,7.185,5.404,11.279,34.8348,4.18E-05,0.006006006,0,1
22098001,22099000,13,9148,9.15,3,1,1000,11.704,11.67,13.801,38.9389,2.74E-05,0.01201201,0,1
22099001,22100000,8,8604,8.6,4,1,1000,12.97,11.608,9.298,36.6366,2.05E-05,0.02002002,0,0
22100001,22101000,14,5714,5.71,3,0,1000,13.651,9.119,24.282,32.9329,2.05E-05,0.01601602,0,0
22101001,22102000,4,6721,6.72,3,1,1000,11.302,9.627,5.951,33.033,2.05E-05,0.008008008,0,0
22102001,22103000,10,9817,9.82,2,1,1000,6.228,5.117,10.187,45.1451,2.04E-05,0.01101101,0,1
22103001,22104000,11,7056,7.06,5,0,1000,16.685,13.035,15.944,33.3333,2.00E-05,0.008008008,0,0
22104001,22105000,11,7962,7.96,3,2,1000,12.694,13.272,13.815,30.1301,2.00E-05,0.008008008,0,0
22105001,22106000,2,7901,7.9,2,0,1000,7.611,4.52,2.531,29.2292,2.00E-05,0.01201201,0,0
22106001,22107000,10,7344,7.34,3,1,1000,10.502,11.338,12.935,29.3293,2.00E-05,0.01501502,0,0
22107001,22108000,32,8149,8.15,9,5,1000,30.172,29.353,38.962,36.2362,2.00E-05,0.01501502,0,0
22108001,22109000,8,8617,8.62,3,2,1000,10.873,11.624,9.285,38.038,2.00E-05,0.01914894,0,0
22109001,22110000,20,7512,7.51,9,6,1000,30.781,34.475,26.457,38.7387,2.00E-05,0.01892744,0,0
22110001,22111000,33,7826,7.83,8,4,1000,30.116,29.11,41.849,39.039,2.00E-05,0.01829268,0,0
22111001,22112000,8,6525,6.63,2,2,984,9.5,9.638,12.26,29.8298,2.00E-05,0.01201201,0,0
22112001,22113000,5,9264,9.26,2,2,1000,7.079,7.598,4.858,35.5355,2.00E-05,0.007007007,0,0
22113001,22114000,3,7300,7.3,2,1,1000,8.19,6.705,4.109,46.046,2.00E-05,0.01301301,0,0
22114001,22115000,15,9058,9.06,3,2,1000,10.667,10.382,16.285,32.4324,1.92E-05,0.01501502,0,1
22115001,22116000,21,10473,10.47,6,1,1000,19.301,11.165,20.35,32.1321,1.91E-05,0.009009009,0,0
22116001,22117000,20,9793,9.79,3,0,1000,11.963,5.626,20.647,35.1351,1.91E-05,0.009009009,0,0
22117001,22118000,36,8770,8.77,7,2,1000,30.391,22.978,41.547,38.9389,1.85E-05,0.01301301,0,2
22118001,22119000,7,7390,7.39,3,1,1000,8.84,8.089,9.472,42.4424,1.83E-05,0.008008008,0,0
22119001,22120000,8,8526,8.53,3,1,1000,10.679,7.77,9.677,39.8398,1.83E-05,0.008008008,0,0
22120001,22121000,16,8491,8.49,2,1,1000,8.093,7.381,18.254,41.2412,1.83E-05,0.007007007,0,1
22121001,22122000,13,9872,9.87,6,0,1000,18.739,10.892,13.169,36.5365,1.83E-05,0.007007007,0,0
22122001,22123000,37,12869,12.87,3,2,1000,9.627,7.831,28.752,43.3433,1.83E-05,0.01601602,0,1
22123001,22124000,17,10930,10.93,4,2,1000,13.865,12.442,15.096,37.9379,0.000431928,0.006006006,0,2
22124001,22125000,23,9797,9.8,3,3,1000,10.928,14.367,23.858,45.4454,0.000328652,0.008008008,0,2
22125001,22126000,9,9892,9.89,5,1,1000,16.455,11.816,9.098,42.4424,1.85E-05,0.01001001,0,0
22126001,22127000,21,8496,8.5,3,3,1000,10.991,13.73,24.424,38.2382,1.85E-05,0.01401401,0,2
22127001,22128000,1,8416,8.42,1,0,1000,4.499,2.19,1.188,50.6507,1.85E-05,0.01501502,0,0
22128001,22129000,0,10634,10.63,0,0,1000,0,0,0,35.1351,1.85E-05,0.01201201,0,0
22129001,22130000,6,9850,9.85,3,2,1000,11.882,9.583,5.584,30.1301,0.000185684,0.003003003,0,2
22130001,22131000,8,8418,8.42,1,0,1000,3.387,2.104,9.206,43.7437,0.000312843,0.01101101,0,1
22131001,22132000,36,7255,7.25,8,5,1000,29.719,29.154,49.624,42.3423,0.000321053,0.01101101,0,3
22132001,22133000,8,7868,7.87,8,0,1000,29.462,18.038,10.167,42.6426,0.00027923,0.01101101,0,0
22133001,22134000,11,8394,8.39,2,0,1000,7.6,4.297,12.658,32.5325,0.00027923,0.008008008,0,0
22134001,22135000,9,6971,6.97,4,2,1000,16.622,15.063,12.732,38.6386,0.00017998,0.008008008,0,2
22135001,22136000,10,9462,9.46,7,2,1000,25.141,16.856,10.569,36.9369,0.000335864,0.009009009,0,1
22136001,22137000,14,8389,8.39,3,2,1000,10.241,10.548,16.092,40.1401,0.000522001,0.007007007,0,1
22137001,22138000,36,8109,8.11,7,4,1000,26.847,26.688,44.937,44.1441,4.26E-05,0.01201201,0,4
22138001,22139000,1,8842,8.84,1,0,1000,3.958,2.061,1.131,42.8428,4.19E-05,0.01201201,0,0
22139001,22140000,42,10314,10.31,6,5,1000,20.733,21.971,40.66,32.9329,4.26E-05,0.01001001,0,3
22140001,22141000,32,11168,11.17,7,3,1000,23.481,19.74,28.765,42.5425,4.22E-05,0.008008008,0,1
22141001,22142000,10,7103,7.1,4,2,1000,14.938,14.218,13.727,37.5375,4.26E-05,0.006006006,0,2
22142001,22143000,9,10114,10.11,1,1,1000,3.291,3.219,8.652,35.3353,4.31E-05,0.004004004,0,1
22143001,22144000,19,9582,9.58,10,1,1000,32.201,22.783,19.829,32.9329,4.35E-05,0.008008008,0,2
22144001,22145000,14,6548,6.55,7,1,1000,30.21,20.817,21.095,36.7367,4.34E-05,0.007007007,0,1
22145001,22146000,18,9613,9.61,5,3,1000,16.761,14.698,18.204,28.4284,4.34E-05,0.01301301,0,0
22146001,22147000,40,8934,8.93,8,4,1000,27.743,23.712,44.284,34.6346,4.39E-05,0.009009009,0,2
22147001,22148000,27,8315,8.32,9,5,1000,33.249,30.44,32.169,30.03,4.30E-05,0.007007007,0,1
22148001,22149000,10,9040,9.1,3,2,993,11.352,9.391,11.062,33.5335,4.30E-05,0.02102102,0,0
22149001,22150000,20,8167,8.17,5,3,1000,19.331,16.846,24.031,34.6346,4.30E-05,0.01001001,0,0
22150001,22151000,16,11545,11.55,2,1,1000,6.677,7.522,13.967,34.4344,4.30E-05,0.009852217,0,0
22151001,22152000,3,10496,10.5,3,0,1000,10.929,5.269,2.858,33.6336,4.30E-05,0.01331115,0,0
22152001,22153000,16,11723,11.72,4,2,1000,13.296,11.581,13.596,35.1351,4.30E-05,0.01331115,0,0
22153001,22154000,43,12018,12.02,6,4,1000,19.689,19.341,35.677,38.8388,4.30E-05,0.01331115,0,0
22154001,22155000,25,10303,10.3,5,2,1000,17.148,15.321,24.325,32.8328,4.30E-05,0.01331115,0,0
22155001,22156000,10,8975,8.97,3,3,1000,9.697,8.767,10.585,36.6366,4.31E-05,0.01331115,0,1
22156001,22157000,9,6551,6.55,2,1,1000,9.08,7.534,12.975,36.5365,4.33E-05,0.01331115,0,2
22157001,22158000,7,8404,8.4,4,2,1000,14.863,11.794,7.734,35.9359,4.33E-05,0.01331115,0,0
22158001,22159000,3,8849,8.85,2,2,1000,6.094,5.453,3.39,31.4314,4.33E-05,0.01331115,0,0
22159001,22160000,28,10850,10.85,5,3,1000,17.596,14.062,26.038,29.3293,4.33E-05,0.01331115,0,0
22160001,22161000,5,5835,5.83,3,2,1000,12.379,12.661,8.569,38.2382,4.33E-05,0.01331115,0,0
22161001,22162000,1,8523,8.52,1,1,1000,2.873,2.011,1.173,39.4394,4.33E-05,0.01331115,0,0
22162001,22163000,3,8827,8.86,3,1,996,7.284,5.561,3.399,36.036,4.33E-05,0.01331115,0,0
22163001,22164000,0,7953,7.95,0,0,1000,0,0,0,33.9339,4.33E-05,0.01331115,0,0
22164001,22165000,18,6074,6.07,7,5,1000,25.461,27.282,29.016,35.1351,4.33E-05,0.01331115,0,0
22165001,22166000,0,9710,9.71,0,0,1000,0,0,0,35.2352,4.33E-05,0.01331115,0,0
22166001,22167000,3,8197,8.2,1,1,1000,3.058,4.066,3.05,33.7337,4.33E-05,0.01331115,0,0
22167001,22168000,10,9604,9.6,5,2,1000,17.58,15.652,10.282,34.3343,4.33E-05,0.01331115,0,0
22168001,22169000,1,6763,6.76,1,1,1000,3.974,2.586,1.479,38.4384,4.33E-05,0.01331115,0,0
22169001,22170000,20,7544,7.54,5,3,1000,18.505,17.91,26.428,39.3393,4.33E-05,0.01331115,0,0
22170001,22171000,5,7142,7.14,2,1,1000,5.826,6.025,7.001,49.1491,4.33E-05,0.01331115,0,0
22171001,22172000,28,12798,12.8,6,3,1000,20.279,16.979,22.172,39.9399,4.33E-05,0.01401401,0,0
22172001,22173000,6,8101,8.1,5,0,1000,17.419,11.652,6.79,38.7387,4.33E-05,0.009009009,0,0
22173001,22174000,18,7819,7.82,4,3,1000,16.372,18.534,23.18,37.5375,4.33E-05,0.01601602,0,0
22174001,22175000,1,8926,8.93,1,0,1000,3.564,2.017,1.12,37.3373,4.33E-05,0.006006006,0,0
22175001,22176000,7,8487,8.49,3,2,1000,11.124,11.052,7.659,40.1401,4.33E-05,0.01001001,0,0
22176001,22177000,2,10430,10.43,1,1,1000,3.05,3.068,1.918,37.3373,4.33E-05,0.01301301,0,0
22177001,22178000,11,9553,9.55,5,1,1000,16.565,10.79,11.776,35.8358,4.33E-05,0.003003003,0,0
22178001,22179000,8,7561,7.56,2,0,1000,7.402,4.661,10.498,37.5375,4.33E-05,0.009009009,0,0
22179001,22180000,22,8906,8.91,6,4,1000,22.939,20.542,24.703,35.1351,4.33E-05,0.01301301,0,0
22180001,22181000,2,6155,7,1,1,879,5.169,5.199,3.249,44.044,4.33E-05,0.009009009,0,0
22181001,22182000,18,9370,9.37,5,3,1000,16.203,14.539,18.677,35.9359,0.000315705,0.01001001,0,2
22182001,22183000,4,9764,9.76,3,1,1000,11.077,7.185,4.097,33.1331,0.000908985,0.008008008,0,1
22183001,22184000,6,7371,7.37,2,2,1000,7.935,10.328,7.462,36.6366,0.000476633,0.006006006,0,0
22184001,22185000,10,7550,7.55,5,3,1000,20.302,18.834,12.831,38.8388,0.000476633,0.009009009,0,0
22185001,22186000,7,4343,4.34,5,5,1000,19.55,21.238,16.695,40.04,0.000476633,0.01801802,0,0
22186001,22187000,6,8405,8.41,5,1,1000,15.913,11.007,6.543,38.038,0.000476633,0.007007007,0,0
22187001,22188000,20,7758,7.76,7,3,1000,25.034,24.321,25.78,34.034,0.000555356,0.01101101,0,2
22188001,22189000,17,11881,11.88,7,3,1000,23.681,19.102,14.624,31.1311,0.000650899,0.01201201,0,1
22189001,22190000,8,8053,8.05,3,2,1000,12.113,13.911,10.4,41.6416,0.001004016,0.008008008,0,2
22190001,22191000,2,10482,10.48,1,1,1000,2.698,2.938,1.908,37.9379,0.000470408,0.01001001,0,1
22191001,22192000,14,9394,9.39,3,3,1000,10.799,13.873,14.371,33.5335,0.000462175,0.006006006,0,1
22192001,22193000,15,8502,8.5,4,2,1000,15.098,11.622,17.937,38.7387,0.000426307,0.01301301,0,3
22193001,22194000,14,10314,10.31,6,3,1000,21.094,16.19,13.089,43.6436,0.000279823,0.008008008,0,1
22194001,22195000,11,10119,10.12,6,1,1000,21.86,15.783,10.377,38.9389,0.00027633,0.01601602,0,1
22195001,22196000,13,10650,10.65,5,2,1000,16.779,11.274,12.207,40.1401,0.000281051,0.01301301,0,1
22196001,22197000,17,7197,7.2,9,2,1000,33.581,28.563,23.533,32.4324,0.000289441,0.01101101,0,2
22197001,22198000,3,10303,10.3,2,0,1000,6.87,4.31,2.426,28.4284,0.000292188,0.006006006,0,0
22198001,22199000,24,8374,8.37,5,5,1000,18.643,24.744,28.363,37.8378,0.000292874,0.008008008,0,2
22199001,22200000,5,5081,5.08,4,1,1000,17.298,15.019,9.84,42.9429,0.000294422,0.01101101,0,0
22200001,22201000,1,7460,7.46,1,0,1000,3.146,2.284,1.341,40.7407,0.000294422,0.007007007,0,0
22201001,22202000,7,11069,11.07,1,1,1000,3.751,6.519,6.098,44.044,0.000302314,0.01001001,0,1
22202001,22203000,12,9625,9.62,4,3,1000,12.544,13.471,12.923,42.042,0.000515367,0.01101101,0,1
22203001,22204000,21,7671,7.67,7,1,1000,25.921,19.775,26.723,41.041,0.000407508,0.008008008,0,2
22204001,22205000,14,10549,10.55,2,1,1000,7.081,7.139,13.183,33.6336,0.000456657,0.01101101,0,1
22205001,22206000,6,7742,7.74,1,0,1000,2.899,2.186,7.104,36.9369,0.000513721,0.01401401,0,1
22206001,22207000,6,7132,7.13,3,1,1000,12.806,12.025,7.712,43.5435,0.000543267,0.01201201,0,2
22207001,22208000,5,10877,10.88,4,3,1000,14.375,8.227,4.597,38.2382,0.000554775,0.01001001,0,0
22208001,22209000,8,8237,8.24,4,1,1000,14.162,9.927,9.712,45.045,0.000554775,0.01101101,0,0
22209001,22210000,18,9140,9.14,3,3,1000,11.934,18.914,20.172,45.1451,0.000707398,0.009009009,0,1
22210001,22211000,0,8844,8.84,0,0,1000,0,0,0,44.9449,0.001406565,0.008008008,0,0
22211001,22212000,1,6772,6.77,1,0,1000,4.437,2.642,1.477,48.3483,0.001406565,0.006006006,0,1
22212001,22213000,1,7960,7.96,1,0,1000,4.368,2.294,1.256,44.5445,0.001405038,0.01601602,0,1
22213001,22214000,7,10082,10.08,7,0,1000,21.228,12.407,6.943,41.3413,0.001400411,0.004024145,0,0
22214001,22215000,2,7706,7.71,2,0,1000,8.75,4.713,2.595,49.3493,0.001120164,0.01440922,0,1
22215001,22216000,2,5883,5.88,1,0,1000,4.163,4.007,2.55,47.3473,0.000177488,0.02002002,0,1
22216001,22217000,0,7209,7.21,0,0,1000,0,0,0,43.6436,0.000116831,0.01701702,0,0
22217001,22218000,2,7880,7.88,1,0,1000,3.962,3.205,1.904,39.9399,0.000116831,0.01501502,0,0
22218001,22219000,7,8743,8.74,6,1,1000,20.871,13.747,8.007,44.044,0.000116443,0.01401401,0,2
22219001,22220000,18,7887,7.89,4,1,1000,17.375,13.711,22.188,45.2452,0.000115655,0.02702703,0,2
22220001,22221000,6,7775,7.78,6,0,1000,19.857,13.296,7.717,48.3483,0.000115956,0.01501502,0,0
22221001,22222000,1,10183,10.18,1,0,1000,3.496,1.797,0.982,44.6446,0.000115956,0.009009009,0,0
22222001,22223000,0,8018,8.02,0,0,1000,0,0,0,47.3473,0.000115956,0.01901902,0,0
22223001,22224000,1,7389,7.39,1,0,1000,4.306,2.436,1.353,40.3403,0.000125415,0.006006006,0,1
22224001,22225000,5,10152,10.15,4,1,1000,14.105,8.601,4.925,42.7427,0.000139175,0.01001001,0,0
22225001,22226000,3,6838,6.84,3,0,1000,12.16,7.731,4.387,35.5355,0.000140646,0.01101101,0,1
22226001,22227000,2,6902,6.9,2,0,1000,7.208,4.963,2.898,45.3453,0.000154619,0.01501502,0,1
22227001,22228000,3,8613,8.61,1,1,1000,3.873,4.415,2.903,40.9409,0.000153007,0.01801802,0,1
22228001,22229000,1,7538,7.54,1,0,1000,4.027,2.366,1.327,45.1451,0.000136422,0.01801802,0,0
22229001,22230000,9,8458,8.46,4,1,1000,15.068,12.871,10.05,37.4374,0.000125957,0.01801802,0,1
22230001,22231000,3,8156,8.16,3,0,1000,10.661,6.486,3.678,37.037,9.44E-05,0.01801802,0,1
22231001,22232000,8,7865,7.87,8,1,1000,27.674,17.735,10.171,40.8408,7.06E-05,0.02757916,0,0
22232001,22233000,0,8313,8.31,0,0,1000,0,0,0,35.7357,7.06E-05,0.01801802,0,0
22233001,22234000,7,8664,8.66,4,2,1000,13.553,12.882,8.08,40.5405,7.06E-05,0.02402402,0,0
22234001,22235000,21,9414,9.41,4,4,1000,16.03,19.337,22.175,33.1331,6.98E-05,0.01401401,0,2
22235001,22236000,4,11509,11.51,4,0,1000,14.419,6.458,3.476,39.7397,6.74E-05,0.01401401,0,0
22236001,22237000,20,10945,10.95,5,4,1000,19.112,22.309,18.265,39.8398,9.54E-05,0.01401401,0,2
22237001,22238000,7,7260,7.26,5,2,1000,21.057,16.275,9.643,47.1471,0.00032067,0.008008008,0,1
22238001,22239000,4,9372,9.37,2,1,1000,5.32,5.852,4.268,41.1411,0.000424356,0.009009009,0,1
22239001,22240000,2,12703,12.7,2,0,1000,5.005,2.831,1.574,39.5395,0.000422892,0.009009009,0,1
22240001,22241000,9,5013,5.01,4,2,1000,24.444,22.286,16.956,42.1421,0.00017046,0.01217862,0,2
22241001,22242000,4,9126,9.13,2,1,1000,6.615,6.022,3.835,40.1401,0.000164783,0.006006006,0,1
22242001,22243000,6,7392,7.39,5,1,1000,20.244,13.965,8.117,46.3463,0.000161982,0.003003003,0,0
22243001,22244000,3,6171,6.17,3,0,1000,11.892,8.315,4.861,49.7497,0.000161982,0.01101101,0,0
22244001,22245000,4,6097,6.1,2,1,1000,7.261,6.779,6.561,40.1401,0.000161982,0.03665988,0,0
22245001,22246000,9,6277,6.28,4,2,1000,17.345,16.63,13.541,44.8448,0.000161982,0.01931519,0,0
22246001,22247000,2,7012,7.01,2,0,1000,8.482,5.087,2.852,44.1441,0.000161982,0.00617284,0,0
22247001,22248000,12,6060,6.06,3,1,1000,12.622,12.432,18.976,47.1471,8.64E-05,0.01401401,0,2
22248001,22249000,8,6250,6.25,2,0,1000,8.007,5.523,12.2,31.8318,4.40E-05,0.008008008,0,0
22249001,22250000,6,8167,8.17,3,2,1000,10.54,10.582,6.735,41.1411,4.40E-05,0.01201201,0,1
22250001,22251000,3,8607,8.61,2,1,1000,7.009,5.776,3.485,33.2332,4.41E-05,0.01703407,0,0
22251001,22252000,15,10569,10.57,6,2,1000,19.122,12.788,14.371,40.8408,5.51E-05,0.01201201,0,1
22252001,22253000,7,6593,6.59,4,1,1000,15.708,13.959,10.618,41.7417,6.83E-05,0.01601602,0,1
22253001,22254000,27,10079,10.08,8,6,1000,25.691,24.906,26.787,39.8398,7.69E-05,0.02302302,0,0
22254001,22255000,9,9802,9.8,4,1,1000,12.844,10.94,8.926,38.7387,7.69E-05,0.02090592,0,0
22255001,22256000,10,12221,12.22,3,2,1000,10.26,10.195,7.774,37.4374,7.77E-05,0.01301301,0,1
22256001,22257000,4,11521,11.52,3,0,1000,9.625,5.716,3.255,33.2332,8.40E-05,0.01101101,0,0
22257001,22258000,15,12180,12.18,5,3,1000,16.214,17.871,12.623,35.2352,8.95E-05,0.008008008,0,1
22258001,22259000,17,9202,9.2,3,3,1000,10.314,10.715,18.203,40.7407,0.00084027,0.01501502,0,3
22259001,22260000,9,8275,8.28,3,1,1000,11.715,9.49,11.178,47.3473,0.000119535,0.009009009,0,1
22260001,22261000,18,11625,11.63,4,2,1000,12.516,13.929,15.699,46.5465,0.000117478,0.01401401,0,1
22261001,22262000,9,9201,9.2,7,2,1000,28.156,17.279,9.782,50.0501,0.000116832,0.01001001,0,0
22262001,22263000,21,9624,9.62,5,4,1000,19.097,17.325,22.081,42.3423,0.00011663,0.01601602,0,1
22263001,22264000,5,9886,9.89,2,1,1000,7.118,6.964,4.805,42.4424,0.000116617,0.01101101,0,0
22264001,22265000,12,10237,10.24,4,2,1000,13.886,13.776,11.356,46.2462,0.000116615,0.01601602,0,1
22265001,22266000,7,10454,10.45,4,1,1000,15.826,10.359,6.218,40.7407,0.000116615,0.01501502,0,0
22266001,22267000,10,11872,11.87,2,2,1000,7.251,9.733,8.213,48.1481,0.000116597,0.009018036,0,2
22267001,22268000,3,8735,8.74,2,1,1000,6.895,5.682,3.434,40.04,0.000116555,0.007007007,0,1
22268001,22269000,2,8833,8.83,2,0,1000,6.027,3.919,2.264,42.7427,0.000116561,0.01801802,0,0
22269001,22270000,8,9208,9.21,4,2,1000,14.962,12.258,8.688,45.4454,0.000116561,0.01201201,0,0
22270001,22271000,7,8107,8.11,2,2,1000,5.794,8.306,8.635,43.2432,0.000116561,0.01525822,0,0
22271001,22272000,19,9564,9.56,6,3,1000,21.619,18.748,20.127,44.4444,9.80E-05,0.0141844,0,3
22272001,22273000,13,8138,8.14,4,3,1000,16.592,15.53,15.36,50.7508,3.89E-05,0.02402402,0,1
22273001,22274000,8,10355,10.35,4,3,1000,10.673,10.924,7.726,36.5365,3.61E-05,0.01201201,0,0
22274001,22275000,12,7040,7.04,3,3,1000,11.936,11.677,17.578,39.3393,3.61E-05,0.01701702,0,0
22275001,22276000,24,9876,9.88,14,6,1000,48.994,37.999,24.68,34.5345,3.61E-05,0.01201201,0,0
22276001,22277000,7,5067,5.07,3,0,1000,13.019,9.871,14.555,40.2402,3.61E-05,0.02202202,0,0
22277001,22278000,16,6686,6.69,7,3,1000,27.778,24.711,24.49,38.5385,3.61E-05,0.01901902,0,1
22278001,22279000,16,7686,7.69,6,4,1000,21.126,21.497,20.817,42.8428,3.75E-05,0.02602603,0,2
22279001,22280000,29,8654,8.65,7,4,1000,26.938,23.334,32.932,45.5455,4.06E-05,0.03003003,0,3
22280001,22281000,3,11178,11.18,2,0,1000,5.88,4.232,2.46,43.043,4.26E-05,0.01301301,0,0
22281001,22282000,19,9338,9.34,6,2,1000,20.835,14.157,20.213,42.9429,0.000517358,0.02002002,0,1
